ADDRESS,LONGITUDE
"1B Hayward Street, Myaree",115.8108429
"1B Hugh Street, Watermans Bay",115.75682250000001
"1B Klein Street, Karrinyup",115.77983789999999
"1B Knutsford Street, Fremantle",115.75527279999999
"1b Letchworth Centre Avenue, Salter Point",115.86887079999998
"1B Malsbury Street, Bicton",115.7808889
"1B Mcknight Place, Melville",115.8083124
"1B Moennich Court, Coolbellup",115.81491000000001
"1B Norma Road, Alfred Cove",115.82123
"1B Old Maida Vale Road, Maida Vale",116.02358670000001
"1B Plankton Place, Heathridge",115.75822
"1B Rawlins Street, Glendalough",115.82178
"1B Taplow Parade, Ashby",115.799444
"1B Tavistock Crescent, Lynwood",115.92943190000001
"1b Tetworth Crescent, Nollamara",115.85139050000001
"1b Williams Road, Melville",115.80277520000001
"1C Atwell Street, Belmont",115.9344895
"1C Cambey Way, Brentwood",115.84908999999999
"1C Collier Avenue, Balcatta",115.8317986
"1C Errinbee Street, Riverton",115.88544750000001
"1C Hayward Street, Myaree",115.8108467
"1C Lee Place, Bicton",115.7815023
"1D Kitchener Road, Melville",115.79698799999998
"1F Clydesdale Street, Burswood",115.89809
"1F Kitchener Road, Melville",115.7977872
"2 Abbey Court, Cockburn Central",115.847329
"2 Abilene Link, Success",115.8585088
"2 Abraham Court, Wanneroo",115.81752
"2 Addison Street, South Perth",115.87035
"2 Aero Drive, Maylands",115.90606000000001
"2 Alice Road, Port Kennedy",115.76396480000001
"2 Alice Street, Bellevue",116.0379
"2 Allpike Street, Guildford",115.97872
"2 Allport Close, Huntingdale",115.96412
"2 Almond Street, Guildford",115.9838598
"2 Aloe Court, Woodvale",115.79817
"2 Altair Way, Beldon",115.76423
"2 Altea Rise, Secret Harbour",115.74733
"2 Alvah Street, St James",115.90797920000001
"2 Amber Grove, Ballajura",115.88387
"2 Anstie Way, Bull Creek",115.8703
"2 Anthony Street, South Perth",115.86875
"2 Antigua Place, Southern River",115.95187
"2 Archer Way, Wattle Grove",115.98263999999999
"2 Aries Court, Shelley",115.88332
"2 Armadale Crescent, Coolbinia",115.8472935
"2 Armata Walk, Mirrabooka",115.8630854
"2 Arne Court, Ocean Reef",115.73161999999999
"2 Arundel Street, Kensington",115.87523999999999
"2 Ashwood Place, South Lake",115.84246
"2 Augusta Court, Connolly",115.74676000000001
"2 Aurora Grove, Ocean Reef",115.72833999999999
"2 Austin Place, Winthrop",115.82809270000001
"2 Ava Court, Quinns Rocks",115.69121000000001
"2 Avila Link, Burns Beach",115.7243254
"2 Baal Street, Palmyra",115.7879
"2 Babbler Court, Maida Vale",116.02026000000001
"2 Ballart Way, Dianella",115.8692821
"2 Ballymote Gardens, Ridgewood",115.720694
"2 Bangor Way, Orelia",115.821396
"2 Banjong Street, Martin",116.01277959999999
"2 Barang Circuit, Karawara",115.8841
"2 Barlow Street, Sawyers Valley",116.20123999999998
"2 Barnsley Street, Queens Park",115.9454249
"2 Barracuda Court, Sorrento",115.75697
"2 Barrow Crescent, North Coogee",115.7556346
"2 Bassina Court, Hillarys",115.74255
"2 Batavia Way, Salter Point",115.8619815
"2 Bates loop, Lockridge",115.9546577
"2 Beard Street, Beaconsfield",115.7607642
"2 Beckler Court, Padbury",115.76659
"2 Bedale Street, Dianella",115.88721000000001
"2 Bedford Road, Ardross",115.8417702
"2 Beenan Elbow, South Guildford",115.98682
"2 Belfast Crescent, Ridgewood",115.718023
"2 Bell Court, Armadale",116.00846000000001
"2 Bellata Place, Kenwick",115.9916283
"2 Bellevue Avenue, Dalkeith",115.806633
"2 Ben Close, Craigie",115.76796999999999
"2 Bennevis Turn, Kinross",115.73281999999999
"2 Berrow Place, Leda",115.8073334
"2 Betula Court, Woodvale",115.79496999999999
"2 Billing Place, Mount Richon",116.0191275
"2 Billings Way, Winthrop",115.82753999999998
"2 Bittern Lane, Beeliar",115.8198
"2 Blancoa Lane, Stirling",115.8181535
"2 Blaxland Elbow, Seville Grove",115.9926983
"2 Bonita Way, Tapping",115.8002551
"2 Bourke View, Jane Brook",116.05706
"2 Bovell Gardens, Leeming",115.88322
"2 Bowline Avenue, Alkimos",115.6854938
"2 Bowood Cove, Kiara",115.93897
"2 Boyle Road, Ridgewood",115.7181247
"2 Bradshaw Crescent, Manning",115.86726999999999
"2 Brady Road, Jarrahdale",116.06477
"2 Branksome Gardens, City Beach",115.75798999999999
"2 Breaden Pass, Success",115.85005
"2 Brentwood Way, The Vines",116.0073
"2 Bridgeman Drive, Bennett Springs",115.94119979999999
"2 Bridgewater Drive, Kallaroo",115.752975
"2 Brinckley Crescent, Koondoola",115.86346999999999
"2 Brolo Court, Stirling",115.80498
"2 Brora Grove, Boya",116.04768999999999
"2 Brunswick Bend, Jane Brook",116.05071629999999
"2 Bruny Meander, Wandi",115.86335770000001
"2 Brushfield Way, Gwelup",115.7968601
"2 Burkinshaw Road, Glen Forrest",116.10155
"2 Burnettia Lane, Mount Claremont",115.79338999999999
"2 Burra Court, Clarkson",115.72492
"2 Butt Place, Orelia",115.81263
"2 Buxton Street, Mount Hawthorn",115.83375
"2 Byfield Road, Parkerville",116.13812
"2 Bywood Way, Lynwood",115.9276337
"2 Caladenia Way, Koongamia",116.0410179
"2 Callistemon Close, Helena Valley",116.03098
"2 Calume Street, Hillman",115.75986999999999
"2 Camer Court, Huntingdale",115.97247
"2 Campbell Road, Canning Vale",115.94068159999999
"2 Cann Place, Marmion",115.76303999999999
"2 Canova Road, Butler",115.71488000000001
"2 Cantara Rise, Ocean Reef",115.73821000000001
"2 Canunda Way, Yanchep",115.6469335
"2 Capri Rise, Yangebup",115.8026497
"2 Caraway Avenue, Byford",116.00022560000001
"2 Carbine Drive, Wattle Grove",115.98439280000001
"2 Carmine Street, Eglinton",115.6684522
"2 Carnelian Parkway, Caversham",115.97102050000001
"2 Carrello Circuit, Coogee",115.77559
"2 Casey Street, Cloverdale",115.947903
"2 Castagno Approach, Ashby",115.8003051
"2 Catenary Court, Mullaloo",115.75367
"2 Cavello View, Iluka",115.72623999999999
"2 Celina Crescent, Kingsley",115.80053000000001
"2 Champions Court, Connolly",115.76023
"2 Chapel Court, Kingsley",115.80258
"2 Chardonnay Grove, Mount Nasura",116.02141
"2 Charles Street, Maida Vale",116.02078
"2 Charnwood Place, Two Rocks",115.59246
"2 Chatburn Road, Butler",115.70634799999999
"2 Chelsfield Street, Gosnells",115.98345
"2 Cherry Hills Crescent, Connolly",115.7561
"2 Chipperfield Court, Mosman Park",115.76375
"2 Chipperton Road, Bertram",115.84253000000001
"2 Clapton Court, Kingsley",115.78438999999999
"2 Clearwater Way, Ascot",115.91803
"2 Clegg Road, Kwinana Town Centre",115.8155023
"2 Cleland Court, Aubin Grove",115.86636299999999
"2 Cliff Street, Marmion",115.7540703
"2 Coaldale Link, Clarkson",115.725576
"2 Coll Place, Warwick",115.80061
"2 Coma Place, Beldon",115.76158000000001
"2 Concord Place, Connolly",115.76064
"2 Congenial Loop, Atwell",115.86078540000001
"2 Congha Court, Hillman",115.76299999999999
"2 Coniston Way, Ferndale",115.92298000000001
"2 Cooinda Close, Quinns Rocks",115.69561000000002
"2 Cook Place, Lesmurdie",116.06284
"2 Coolgardie Avenue, East Fremantle",115.764902
"2 Cornell Place, East Cannington",115.9623837
"2 Cottontree Lane, Bennett Springs",115.92908020000002
"2 Cowara Way, Byford",116.0085524
"2 Craighall Turn, Madeley",115.83218889999999
"2 Craignish Loop, Kinross",115.74338
"2 Crawshaw Crescent, Manning",115.86473000000001
"2 Creswick Cross, Kiara",115.9371
"2 Cristobal Crescent, Mindarie",115.71168999999999
"2 Crossland Court, Peppermint Grove",115.76301000000001
"2 Cruiser Turn, Landsdale",115.85616189999999
"2 Cubbine Close, Hillman",115.75981999999999
"2 Culford Court, Camillo",115.99430459999999
"2 Culloch Way, Kinross",115.73297
"2 Cumbor Way, Samson",115.7946863
"2 Curlewis Street, Huntingdale",115.97016
"2 Cygnus Parade, Waterford",115.8959928
"2 Dampier Avenue, City Beach",115.76966999999999
"2 Danehill Place, Balga",115.83436999999999
"2 Darling Street, South Perth",115.87588999999998
"2 Darter Close, Beeliar",115.82111
"2 David Close, Osborne Park",115.82269369999999
"2 Davis Street, Ascot",115.93802
"2 Denny Way, Alfred Cove",115.8198659
"2 Dew Street, Forrestdale",115.94235
"2 Disney Street, Brentwood",115.84522
"2 Diver Cove, Yangebup",115.801273
"2 Dolphin Way, Yangebup",115.80635
"2 Doral Place, Connolly",115.75911
"2 Dornie Place, Ardross",115.83641999999999
"2 Drammen Elbow, Merriwa",115.71043999999999
"2 Draper Road, Mahogany Creek",116.1309129
"2 Drury Court, Marmion",115.75948999999999
"2 Dryandra Drive, Mirrabooka",115.85903459999999
"2 Drysdale Street, Eden Hill",115.949
"2 Dublin Lane, Canning Vale",115.93439950000001
"2 Dunedin Chase, Hocking",115.8229024
"2 Dunkeld Street, Floreat",115.79096609999999
"2 Duval Road, Darlington",116.08277
"2 Duxford Street, Butler",115.69928
"2 Dyer Way, Salter Point",115.86125
"2 Eaglehawk Grove, Brookdale",116.0045991
"2 Earnshaw Loop, Leeming",115.85421299999999
"2 East Lorne Street, Floreat",115.79656000000001
"2 East Road, Shoalwater",115.70674
"2 Easton Court, Boya",116.0521919
"2 Edgewater Road, Salter Point",115.85876
"2 Elbrus Way, Caversham",115.95473999999999
"2 Elizabeth Street, White Gum Valley",115.77059399999999
"2 Elm Street, Hamersley",115.8147
"2 Elstree Avenue, Menora",115.86039
"2 Enlie Lane, Warnbro",115.76912
"2 Epping Grove, Kallaroo",115.73832890000001
"2 Erica Court, Stoneville",116.16381000000001
"2 Est Lane, Ashby",115.80403170000001
"2 Esther Place, Gosnells",115.99481000000002
"2 Eton Street, North Perth",115.8497
"2 Etwell Street, East Victoria Park",115.89136
"2 Fantome Road, Craigie",115.76758999999998
"2 Farrier Court, Wellard",115.83193
"2 FEATHERFLOWER Avenue, Dayton",115.9767817
"2 Fenian Pass, Hillarys",115.74276499999999
"2 Ferndale Street, Floreat",115.79092
"2 Fernridge Cove, Ascot",115.94556999999999
"2 FERTITO Entrance, Success",115.84357879999999
"2 Finch Mews, Serpentine",115.97618
"2 Finn Court, Singleton",115.75194240000002
"2 Flametree Place, Beechboro",115.92067
"2 Flemming Court, Forrestdale",115.94196000000001
"2 Fleuve Lane, Henley Brook",115.976983
"2 Flinders Street, Mount Hawthorn",115.83908000000001
"2 Flyer Street, Yanchep",115.65723390000001
"2 Foreshore Entrance, Wilson",115.90978429999998
"2 Foster Court, Calista",115.8070422
"2 Foston Street, Carine",115.79301799999999
"2 Fourmile Avenue, Burns Beach",115.720597
"2 Fourth Avenue, Kensington",115.8818801
"2 Frampton Crescent, Canning Vale",115.93276000000002
"2 Fran Court, Merriwa",115.7126669
"2 Freedman Road, Menora",115.86326000000001
"2 Frithville Road, Balcatta",115.8215557
"2 Fusus Lane, Jindalee",115.68639089999999
"2 Gallagher Way, Wattle Grove",115.98347460000001
"2 Galpini Place, Mirrabooka",115.8652132
"2 Galway Grove, Waterford",115.8830619
"2 Gannon Glen, Mundaring",116.1702
"2 Garrett Way, Clarkson",115.723804
"2 Garvey Street, Waterford",115.89595
"2 Gazania Grove, Yangebup",115.8017074
"2 Gelderland Entrance, Stratton",116.04343
"2 Gemina Avenue, Wattle Grove",115.9914737
"2 Gemsarna Crescent, Kelmscott",116.03817
"2 Gidgi Way, Wanneroo",115.81957460000001
"2 Gilbert Place, Willagee",115.7993075
"2 Gilbert Road, Duncraig",115.76136409999998
"2 Gilders Place, Bayswater",115.90705
"2 Gillon Street, Karawara",115.87519309999999
"2 Gilmore Avenue, Medina",115.80845179999999
"2 Glasnevin Court, Waterford",115.8810756
"2 Glenbawn Drive, South Lake",115.83385
"2 Glenview Place, Helena Valley",116.04423
"2 Goline Court, Hillman",115.7654
"2 Grace Pass, Bennett Springs",115.9314888
"2 Graduate Place, Marangaroo",115.84714
"2 Grassbird Parade, Gwelup",115.791908
"2 Grassington Entrance, Hocking",115.81818
"2 Greendale Place, Kelmscott",116.03235600000001
"2 Greenoak Place, Woodvale",115.8008
"2 Greig Court, Marmion",115.76292
"2 Grenville Avenue, Sorrento",115.74967
"2 Grimbsy Close, Kenwick",115.98982
"2 Gumnut Close, Maida Vale",116.03348999999999
"2 Gun Court, Leda",115.80433000000001
"2 Hack Lane, Haynes",115.9889446
"2 Halfpenny Chase, Iluka",115.7355
"2 Harford Avenue, Viveash",115.99758
"2 Harley Street, Belmont",115.93229
"2 Harley Way, Medina",115.80793999999999
"2 Harmony Avenue, Atwell",115.86949609999999
"2 Harold Street, Glen Forrest",116.10087
"2 Harrier Close, Huntingdale",115.96528889999999
"2 Harris Place, Jarrahdale",116.05559
"2 Harrow Place, Parkwood",115.92227
"2 Hartz Way, Wandi",115.8623422
"2 Harvey Street, Peppermint Grove",115.76195
"2 Haslemere Drive, Mount Nasura",116.01812
"2 Hayling Road, Iluka",115.73138700000001
"2 Hayward Road, Martin",116.01597
"2 Hazelmere Circus, Hazelmere",115.9909728
"2 Hedges Retreat, Atwell",115.8661
"2 Hedland Street, East Victoria Park",115.89889029999999
"2 Hedley Street, Bentley",115.91292
"2 Henbury Court, Connolly",115.74026
"2 Henderson Drive, Kallaroo",115.7380847
"2 Henderson Road, Stoneville",116.17114
"2 Herbert Court, Brookdale",115.99471000000001
"2 Herbert Meander, Baldivis",115.8218992
"2 Hillsden Road, Darlington",116.08077
"2 Hillside Crescent, Gooseberry Hill",116.03841090000002
"2 Hilltop Close, Mahogany Creek",116.14281000000001
"2 Hirundo Place, Waterford",115.8956398
"2 Holmfirth Street, Menora",115.86523000000001
"2 Holywell Street, Middle Swan",116.0120666
"2 Hopkinson Way, Wilson",115.91159040000001
"2 Horizon Place, Edgewater",115.78692
"2 Hugh Court, Como",115.86092269999999
"2 Hurley Way, Wellard",115.81829740000002
"2 India Street, Inglewood",115.88000759999998
"2 Inglis Court, Medina",115.8073384
"2 Innamincka Road, Greenmount",116.0521065
"2 Inverness Edge, Connolly",115.7525876
"2 Investigator Parade, Jindalee",115.6971713
"2 Irene Place, Beldon",115.76421
"2 Irma Close, Huntingdale",115.96416
"2 Ivers Court, Langford",115.9513037
"2 Iveston Road, Lynwood",115.92298999999998
"2 Ivo Place, Joondalup",115.76042
"2 Ivythorne Grove, Kiara",115.93401999999999
"2 Jardine Street, Success",115.846236
"2 Jarrah Close, Camillo",116.0045775
"2 Jarrah Lane, Mount Claremont",115.79185
"2 Jarvis Street, O'Connor",115.78995049999999
"2 Jasmine Close, Edgewater",115.78398
"2 Jillara Way, Lesmurdie",116.04222
"2 Jiri Court, Singleton",115.75471340000001
"2 Joiner Street, Melville",115.80763999999999
"2 Jupiter Bend, Rockingham",115.72203020000002
"2 Kalara Road, Koongamia",116.03971999999999
"2 Kalara Way, Koongamia",116.0389
"2 Kardan Circuit, Karawara",115.88125
"2 Karlak Close, Leda",115.8059
"2 Kartner Road, Tapping",115.79928999999998
"2 Katoomba Place, Belmont",115.9280966
"2 Kawoor Mews, Bertram",115.840933
"2 Keane Street, Lesmurdie",116.06173000000001
"2 Keel Cove, Waikiki",115.75023
"2 Keemore Way, Balga",115.85331000000001
"2 Kemp Court, Helena Valley",116.02579240000001
"2 Kennon Street, Willetton",115.8836273
"2 Kerrison Parade, Seville Grove",115.9929733
"2 Kickett Court, Lockridge",115.94583999999999
"2 Kidd Court, Middle Swan",116.02457
"2 Kilbride Close, Waterford",115.8811534
"2 Kilima Close, Stoneville",116.16474
"2 Kilver Mews, Kiara",115.93481000000001
"2 Kincardine Crescent, Floreat",115.79151999999999
"2 Kings Lynn Rise, Mindarie",115.7022
"2 Kingston Close, Heathridge",115.77185
"2 Kinvara Way, Ridgewood",115.71891399999998
"2 Kirkby Ridge, Salter Point",115.85893
"2 Klem Avenue, Salter Point",115.8720377
"2 Knutsford Street, Fremantle",115.75415
"2 Knutsford Street, Swanbourne",115.766116
"2 Konda Close, Warnbro",115.76547
"2 Koolgoo Way, Koongamia",116.0393999
"2 Koorana Road, Mullaloo",115.74418
"2 Labatt Gardens, Wandi",115.8616172
"2 Lake Edge Lane, South Lake",115.84204
"2 Lake View Street, East Victoria Park",115.90716499999999
"2 Lamberts Cove, Secret Harbour",115.758604
"2 Lancaster Avenue, Aveley",115.9805672
"2 Lancaster Place, Maddington",116.01015
"2 Landor Link, Golden Bay",115.7615148
"2 Latham Street, Alfred Cove",115.8124159
"2 Latimer Way, Langford",115.95069
"2 Lautrec Loop, Ashby",115.79590659999998
"2 Lavender Chase, Darch",115.85196380000001
"2 Laverstock Street, South Guildford",115.98322759999998
"2 Lea Place, Sorrento",115.75931000000001
"2 Lea Road, Koondoola",115.86399999999999
"2 Leaf Place, Seville Grove",115.981144
"2 Lebeo Court, Heathridge",115.76483
"2 Lefroy Street, Serpentine",115.97965
"2 Lefroy Street, Trigg",115.756997
"2 Lennard Street, Marmion",115.7526273
"2 Lensham Place, Armadale",116.01659
"2 Letterkenny Way, Hilbert",115.988115
"2 Lewis Court, Samson",115.80033999999999
"2 Lilydale Court, Clarkson",115.7320938
"2 Linto Way, Alexander Heights",115.8539
"2 Lintott Way, Spearwood",115.78718
"2 Little Lefroy Lane, South Fremantle",115.7547729
"2 Lobos Mews, Secret Harbour",115.75332
"2 Lockeville Close, Beldon",115.7684
"2 Loncar Rise, Gwelup",115.79841
"2 Longstaff Gardens, Dianella",115.86398
"2 Longview Way, The Vines",116.0069594
"2 Lonnie Street, Daglish",115.80645
"2 Lotherton Way, Hocking",115.81943000000001
"2 Louise Street, Nedlands",115.80043159999998
"2 Lowan Loop, Karawara",115.88569
"2 Lowannaa Road, Martin",116.02383
"2 Luks Cove, Winthrop",115.83915
"2 Lune Close, Beechboro",115.93012
"2 Madeline Close, Huntingdale",115.96193999999998
"2 Malacari Road, Mirrabooka",115.86583
"2 Malak Court, Wanneroo",115.81239640000001
"2 Maley Court, Ashfield",115.9387247
"2 Malop Link, Harrisdale",115.93427779999999
"2 Malup Place, Sinagra",115.8127
"2 Mandalay Place, Craigie",115.76348
"2 Mangrove Circuit, Banksia Grove",115.81164
"2 Manolive Place, Redcliffe",115.94966000000001
"2 Marich Cove, Atwell",115.86608999999999
"2 Marion Court, Beldon",115.77049
"2 Marjorie Cove, Coogee",115.77165
"2 Marker Road, Ocean Reef",115.74341000000001
"2 Marley Way, Warnbro",115.75397
"2 Marloo Road, Greenmount",116.05121000000001
"2 Marsala Way, Ellenbrook",115.96181999999999
"2 Mary Street, Hazelmere",115.9936196
"2 Mary Street, Watermans Bay",115.7523378
"2 Masefield Avenue, North Lake",115.82197
"2 Masters Place, Marangaroo",115.83996
"2 Masthead Street, Waikiki",115.75491000000001
"2 Mattingley Heights, Murdoch",115.8398
"2 May Close, Mosman Park",115.76706999999999
"2 Mayberry Court, North Lake",115.8435534
"2 Maybud Road, Duncraig",115.77421000000001
"2 Mccombe Avenue, Samson",115.80188999999999
"2 Mccullock Rise, Bull Creek",115.86986
"2 McGrath Place, Seville Grove",115.97794750000001
"2 MCKENNA GLEN, Mount Claremont",115.78555
"2 McNeil Grove, Jarrahdale",116.06903
"2 Meldrum Way, Koondoola",115.86328999999999
"2 Melo Court, Heathridge",115.7679
"2 Mengler Avenue, Claremont",115.78825220000002
"2 Merion Place, Connolly",115.74812
"2 Metroliner Drive, Currambine",115.74546000000001
"2 Mews Entrance, Gwelup",115.7945101
"2 Mia Pass, Tapping",115.80266999999999
"2 Midlothian Crescent, Kinross",115.73388999999999
"2 Millard Close, Ashfield",115.93601000000001
"2 Millbrook Grove, Beldon",115.76531999999999
"2 Miller Street, Bellevue",116.03307050000001
"2 Millport Drive, Warwick",115.7990939
"2 Millstream Grove, Ellenbrook",115.96578999999998
"2 Millstream Rise, Hillarys",115.74396999999999
"2 Milton Court, Beldon",115.76444170000002
"2 Mirria Way, Mount Nasura",116.0246419
"2 Mitchell Crescent, Middle Swan",116.02453
"2 Monza Court, Stirling",115.8157564
"2 Morgan Road, Redcliffe",115.94478000000001
"2 Morris Street, Beaconsfield",115.77452
"2 Morris Street, Darch",115.8400453
"2 Moyle Way, Henley Brook",115.9724
"2 Mudge Street, Myaree",115.8172139
"2 Muja Lane, Woodbridge",116.0004781
"2 Myhill Mews, Leda",115.80243
"2 Nandup Retreat, Swan View",116.0352118
"2 Naples Place, Secret Harbour",115.7584
"2 Napoli Avenue, Piara Waters",115.9097813
"2 Nash Street, Daglish",115.80656
"2 Naturaliste Grove, Ballajura",115.90992
"2 Newell Cove, Joondalup",115.75355
"2 Newmarket Retreat, Currambine",115.75293
"2 Newtown Grove, Beldon",115.76811000000001
"2 Nicholas Crescent, Hilton",115.78159099999999
"2 Nicholas Street, Rossmoyne",115.869524
"2 Nila Street, Wembley Downs",115.7845534
"2 Noora Way, Quinns Rocks",115.6984
"2 Noosa Lane, Aubin Grove",115.86650300000001
"2 Norbury Way, Langford",115.9378237
"2 North Street, Beckenham",115.9581123
"2 Oakham Way, Orelia",115.8214146
"2 Oakleigh Pass, Harrisdale",115.9207251
"2 Oasis Lane, The Vines",116.00337900000001
"2 Ocean Shores Edge, Connolly",115.74229
"2 Oldbury Way, Tapping",115.78463
"2 Oldham Way, Yanchep",115.63156000000001
"2 Olive Street, Guildford",115.97375
"2 Olive Street, Myaree",115.8181
"2 Ollie Kickett Mews, Ashfield",115.9341
"2 Ophelia Grove, Mount Nasura",116.02633
"2 Orana Crescent, Brentwood",115.858572
"2 Orana Crescent, City Beach",115.76905
"2 Orchard Road, South Lake",115.83379
"2 Orient Way, Bertram",115.84238629999999
"2 O'Rourke Close, Murdoch",115.84116000000002
"2 Ossian Way, Kinross",115.74033999999999
"2 Osten Drive, Langford",115.93857
"2 Otram Way, Churchlands",115.786
"2 Oxalis Grove, Beeliar",115.82274
"2 Palmer Street, Attadale",115.80531
"2 Parker Road, Parkerville",116.13832
"2 Patenier Street, Ashby",115.80086999999999
"2 Patula Place, Menora",115.86214
"2 Pearson Street, Ashfield",115.93281999999999
"2 Pegasus Rise, Ocean Reef",115.7305368
"2 PENINSULA TRAIL, Ballajura",115.88701
"2 Penrose Court, Maddington",116.00469
"2 Perkins Road, Melville",115.79756
"2 Petalite Place, Mount Richon",116.02304939999999
"2 Petersen Close, Clarkson",115.72573
"2 PHILLIP STREET, Maddington",115.98041
"2 Pinegrove Mews, Currambine",115.74463
"2 Pinot Loop, Pearsall",115.8255014
"2 Pitt Street, Woodbridge",115.99063000000001
"2 Plumridge Way, South Lake",115.83723
"2 Polo Way, East Fremantle",115.76458999999998
"2 Pomera Drive, Byford",115.9863885
"2 Potter Avenue, Salter Point",115.87331
"2 Principal Crescent, Coolbellup",115.8143943
"2 Prosser Way, Myaree",115.8171072
"2 Prout Way, Bibra Lake",115.82471000000001
"2 Prunus Place, Helena Valley",116.03216
"2 Quokka Street, Wattle Grove",115.98629869999999
"2 Rabone Way, Boya",116.05626000000001
"2 Rayner Drive, Landsdale",115.86053500000001
"2 Rewell Vista, Bertram",115.84634299999999
"2 Reynolda Green, Hillarys",115.73496000000002
"2 Riley Place, Leda",115.80366000000001
"2 Robin Street, Menora",115.86312439999999
"2 Robinson Terrace, Daglish",115.8170084
"2 Rochester Drive, Mindarie",115.7085
"2 Rochford Way, Girrawheen",115.84733999999999
"2 Romsey Grove, Kiara",115.94223000000001
"2 Rosalind Court, Rossmoyne",115.87006000000001
"2 Rosebery Street, Bayswater",115.89933059999998
"2 Rosemount Entrance, Pearsall",115.81032340000002
"2 Roundwood Circuit, Ridgewood",115.71688590000002
"2 Royer Court, Ashfield",115.94053000000001
"2 Rummer Way, Bateman",115.84748
"2 Rush Cove, Gwelup",115.7969844
"2 Ruskin Way, Southern River",115.95323290000002
"2 Sabot Place, Ocean Reef",115.73965
"2 Saddler Circle, Mirrabooka",115.86338500000001
"2 Saga Court, Cooloongup",115.75748999999999
"2 Sailboat Link, Jindalee",115.694258
"2 Sailfish Close, Beldon",115.76038999999999
"2 Salisbury Street, Cottesloe",115.7658896
"2 Salitage Link, Pearsall",115.8185895
"2 Samphire Street, Ascot",115.9150685
"2 Santos Vista, Iluka",115.72444070000002
"2 Sapphire Court, Mount Richon",116.0232183
"2 Sarda Lane, Jindalee",115.6871835
"2 Sasoon Place, Seville Grove",116.00047430000001
"2 Sasse Avenue, Mount Hawthorn",115.82972
"2 Saxon Place, Bateman",115.8518375
"2 Sea Edge, Mindarie",115.70643000000001
"2 Second Avenue, Woodbridge",115.99198999999999
"2 Sekem Street, North Perth",115.8543307
"2 Senna Close, Coogee",115.77545570000001
"2 Sentron Place, Merriwa",115.71542
"2 Serrata Crescent, Ferndale",115.92203549999999
"2 Serrata Way, Mirrabooka",115.8765061
"2 Settler Place, Greenmount",116.04028000000001
"2 Shannon Street, Yanchep",115.6469291
"2 Shetland Rise, Kinross",115.7389
"2 Shivery Fairway, Secret Harbour",115.7505723
"2 Simmental Vale, Stratton",116.04433
"2 Skiff Close, Ascot",115.91925
"2 Skyros Mews, Stratton",116.04358
"2 Small Street, Beechboro",115.95020320000002
"2 Smeaton Lane, Carramar",115.79689029999999
"2 Snowdrop Retreat, Mirrabooka",115.8695929
"2 Sonnet Close, Woodlands",115.7969774
"2 Spiderlily Mews, Karrinyup",115.79054939999999
"2 Spiral Flag Road, Yanchep",115.631054
"2 Springfield Court, Warnbro",115.7523
"2 St Anthony Drive, Stirling",115.80323
"2 St Barbara Terrace, Mosman Park",115.75691
"2 St Louis Avenue, Hocking",115.82029909999999
"2 Stableford Loop, Yanchep",115.65656969999999
"2 Stadia Court, Beldon",115.75607
"2 Stellfox Close, Murdoch",115.83017
"2 Stevens Street, Daglish",115.80637959999999
"2 Stevenson Way, Spearwood",115.78721999999999
"2 Stirling Crescent, Hazelmere",115.99309
"2 Stone Street, Maylands",115.90657409999999
"2 Strasbourg Vista, Hocking",115.8238119
"2 Sumpton Street, Hilton",115.7863392
"2 Sunbird Place, Ocean Reef",115.7456
"2 Sundew Road, Gooseberry Hill",116.04236999999999
"2 Tapalla Turn, Merriwa",115.7097136
"2 Taree Street, Glen Forrest",116.10965
"2 Tarquin Gardens, Belmont",115.92776629999999
"2 Tate Street, South Perth",115.8686037
"2 Tatlock Way, Stratton",116.03777
"2 Teakdale Close, Safety Bay",115.73091000000001
"2 Teakwood Avenue, Woodlands",115.79108000000001
"2 Telford Street, Marmion",115.76149
"2 Tempany Way, Koondoola",115.86303000000001
"2 Thames Court, Beechboro",115.94111000000001
"2 The Gap, Ocean Reef",115.73003329999999
"2 The Lakes Boulevard, Jandakot",115.85484879999998
"2 The Mews, Kingsley",115.78937690000001
"2 The Taffrail, Willetton",115.87443999999999
"2 Third Avenue, Burns Beach",115.72052099999999
"2 Thirlmere Road, Mount Lawley",115.8843064
"2 Thurles Court, Waterford",115.884923
"2 Timberlane Loop, Cooloongup",115.7699
"2 Timbo Court, Stratton",116.04145
"2 Tocal Court, Tapping",115.78652
"2 Tokara Avenue, Henley Brook",115.97228999999999
"2 Topaz Lane, Wellard",115.8499165
"2 Tottenham Street, Chidlow",116.26583000000001
"2 Tozer Loop, Atwell",115.86676000000001
"2 Treasure Road, Singleton",115.75096
"2 Treecrest Gardens, Mount Richon",116.01983190000001
"2 Treetop Way, Mount Helena",116.2201741
"2 Trent Rise, Aubin Grove",115.8655578
"2 Tripoli Mews, Currambine",115.74032
"2 Tudor Court, Parmelia",115.83008999999998
"2 Turnix Road, Gwelup",115.7973283
"2 Turnstone Glade, Bennett Springs",115.93567350000001
"2 Turquoise Entrance, Warnbro",115.76236999999999
"2 Underwood Grove, Kardinya",115.81544
"2 Unwin Crescent, Salter Point",115.8684952
"2 Valley Brook Road, Caversham",115.95729109999998
"2 Vaucluse Place, Kallaroo",115.73688999999999
"2 Veer Court, Ocean Reef",115.74748000000001
